,Tweets,date,source,likes,retweet,image_url
200,These are the images as powerful Hurricane # Maria made landfall in # PuertoRico one year ago today. We are taking a look back at the ongoing recovery efforts and how communities are rallying together on air all day.pic.twitter.com/0IeufPk4Yc,1537469306,https://twitter.com/weatherchannel/status/1042847971208044545,277,135,
201,", we'd love to feature your post on http://Weather.com ! Where and when did you take it? To let us know if we have your permission, respond using the hashtag # yesweather.https://weather.com/en-US/twc/privacy-policy …",1537467095,https://twitter.com/weatherchannel/status/1042838699996852225,0,0,
202,"Where and when did you take this? May http://Weather.com have permission to feature it on our platforms? To verify, respond with # yesweather. Check out the terms at https://weather.com/en-US/twc/privacy-policy …",1537467064,https://twitter.com/weatherchannel/status/1042838568580919296,0,0,
203,"The risk for severe weather, including a few tornadoes, will increase later this afternoon into the evening hours across the Upper Midwest: https://wxch.nl/2PQObdW pic.twitter.com/50DrJrDLJF",1537465800,https://twitter.com/weatherchannel/status/1042833266640773120,42,26,https://pbs.twimg.com/media/DnjgNeiVYAAIf6t.jpg
204,", would you be willing to let http://Weather.com feature your post? Where and when was this taken? Verify by responding with the hashtag # yesweather. Terms: https://weather.com/en-US/twc/privacy-policy …",1537463172,https://twitter.com/weatherchannel/status/1042822244056145920,0,0,
205,", would you be willing to let http://Weather.com feature your post? Where and when was this taken? Verify by responding with the hashtag # yesweather. Terms: https://weather.com/en-US/twc/privacy-policy …",1537463131,https://twitter.com/weatherchannel/status/1042822071259152384,0,0,
206,", we'd love to feature your post on http://Weather.com ! Where and when did you take it? To let us know if we have your permission, respond using the hashtag # yesweather. https://weather.com/en-US/twc/privacy-policy …",1537459377,https://twitter.com/weatherchannel/status/1042806325506449408,1,0,
207,Best mail ever? Excited to see our meteorologists on the cover of the new @ LandsEnd catalog!pic.twitter.com/PMtRFoH2yF,1537457678,https://twitter.com/weatherchannel/status/1042799199996260352,52,6,https://pbs.twimg.com/media/DnjENxpVsAAoDnp.jpg
208,"Analysis: Hurricane # Florence and Hurricane # Harvey both caused disastrous flooding, but Harvey's rainfall was in another league: https://wxch.nl/2DdHroM pic.twitter.com/HO94QVfJsV",1537454596,https://twitter.com/weatherchannel/status/1042786276276150272,68,40,https://pbs.twimg.com/media/Dni4cbqX0AIK1Zs.jpg
209,"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",1537448480,https://twitter.com/weatherchannel/status/1042760619991228416,0,0,
210,"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",1537447596,https://twitter.com/weatherchannel/status/1042756913233051649,1,0,
211,"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",1537447472,https://twitter.com/weatherchannel/status/1042756392535384064,1,0,
212,"Pattern change next week will bring an extended stretch of cooler conditions to central, eastern U.S.: https://wxch.nl/2NsuRXq pic.twitter.com/FYdVz1lDPq",1537447140,https://twitter.com/weatherchannel/status/1042755001146331136,60,22,https://pbs.twimg.com/media/DniJxoPVAAEULuk.jpg
213,# Severe thunderstorms and a # flood threat will spread from the upper Midwest to the Northeast Thursday-Friday: https://wxch.nl/2PQObdW pic.twitter.com/vXwxyKX6Jv,1537444140,https://twitter.com/weatherchannel/status/1042742418024493056,49,32,https://pbs.twimg.com/media/Dnhz9DMXcAA6l2o.jpg
214,More heavy # rain and # severe storms are expected to soak the # flood-weary Midwest and Northeast through Friday: https://wxch.nl/2PSn5TL pic.twitter.com/We6Ntk4MKZ,1537391880,https://twitter.com/weatherchannel/status/1042523224058355712,80,49,
215,"Aerial views of Topsail Beach, North Carolina before and after Hurricane # Florence.pic.twitter.com/AsyzQ1BBuO",1537391437,https://twitter.com/weatherchannel/status/1042521366510149632,168,89,
216,We LOVE this! Thanks for sharing!,1537391367,https://twitter.com/weatherchannel/status/1042521073479311360,8,0,
217,Refreshing pattern change will bring relief from the heat and humidity in the central and eastern U.S. next week: https://wxch.nl/2PPGHYB pic.twitter.com/nUKaJLAzUp,1537379580,https://twitter.com/weatherchannel/status/1042471634370785280,140,37,https://pbs.twimg.com/media/DneUWEcWsAE6pkF.jpg
218,"A year after Hurricane Maria, Puerto Ricans who moved to the mainland U.S. are still living with essential uncertaintieshttps://features.weather.com/exodus/chapter/still-feel-lost/ …",1537379340,https://twitter.com/weatherchannel/status/1042470627016237057,45,30,
219,# Fall begins on Saturday. Here are four things to know about the 2018 autumnal equinox: https://wxch.nl/2ODbebZ pic.twitter.com/5Hjhw1knv0,1537377120,https://twitter.com/weatherchannel/status/1042461315976126464,401,131,https://pbs.twimg.com/media/DneL9qPX4AElXMv.jpg
220,One person has died as # StormAli lashes Ireland and parts of Scotland and England: https://wxch.nl/2xlOGWw pic.twitter.com/a3XMmHjwVj,1537375421,https://twitter.com/weatherchannel/status/1042454188549136384,76,35,https://pbs.twimg.com/media/DneKAhkX4AEQfi4.jpg
221,Before and after aerial imagery from @ NOAA shows the devastating # flooding from # Florence in North Carolina: https://wxch.nl/2xxVuQe pic.twitter.com/wz2aGYzqTS,1537374719,https://twitter.com/weatherchannel/status/1042451246446268416,118,85,
222,Atlantic basin is quieter now with just two areas that have a low chance of # tropical development over the next 5 days: https://wxch.nl/2MLu139 pic.twitter.com/l79OeAlj6g,1537360920,https://twitter.com/weatherchannel/status/1042393367856869376,157,71,https://pbs.twimg.com/media/DndHOepVsAE0yCk.jpg
223,Yet another huge honor for our year-long United States of Climate Change special!https://twitter.com/ScienceWriters/status/1042131826033090561 …,1537358663,https://twitter.com/weatherchannel/status/1042383900729856005,57,12,
224,More heavy rain and # severe storms are expected to move through the Midwest and Northeast into late week: https://wxch.nl/2NRgVpD pic.twitter.com/xcshedegO3,1537358220,https://twitter.com/weatherchannel/status/1042382043534028801,46,32,https://pbs.twimg.com/media/Dnc-fvXXoAAjY4p.jpg
225,"Our temperature outlook for fall and early winter is in. Here's what to expect in October, November and December: https://wxch.nl/2DbMHcO pic.twitter.com/LXtn2yZ5DA",1537319841,https://twitter.com/weatherchannel/status/1042221072886714368,419,214,https://pbs.twimg.com/media/Dna2M_bVYAE20YO.jpg
226,More heavy rain and # severe storms will soak the flood-weary Midwest and Northeast through Friday: https://wxch.nl/2QGfkBu pic.twitter.com/wxJLBfAaqP,1537298490,https://twitter.com/weatherchannel/status/1042131517126926336,49,31,https://pbs.twimg.com/media/DnZk8L6X0AM3d-A.jpg
227,". @ GetSpectrum has opened over 5,100 # SpectrumWiFi hotspots in NC and SC to help everyone stay connected for free during the recovery from # HurricaneFlorence. Check out https://www.spectrum.com/wifi-hotspots for more information.pic.twitter.com/Xmgl0bKeeF",1537290624,https://twitter.com/weatherchannel/status/1042098526883381249,57,25,https://pbs.twimg.com/media/DnZG1tDXoAQjrMa.jpg
228,", would you be willing to let http://Weather.com feature your post? Where and when was this taken? Verify by responding with the hashtag # yesweather. Terms:https://weather.com/en-US/twc/privacy-policy …",1537284972,https://twitter.com/weatherchannel/status/1042074819607646208,0,0,
229,"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",1537284961,https://twitter.com/weatherchannel/status/1042074773197676544,0,0,
230,Flash flood threat remains from the Carolinas to the Northeast with exiting rain from # Florence and rising river levels. There is also a severe weather and flood threat in the Midwest today. We are LIVE in the field and studio with the latest conditions and forecast.pic.twitter.com/obzoMjqJLx,1537279528,https://twitter.com/weatherchannel/status/1042051986751991809,74,50,https://pbs.twimg.com/media/DnYcW0UX0AAio0J.jpg
231,What's ahead in the tropics after # Florence? https://wxch.nl/2xrwgD5 pic.twitter.com/4ChEKQ1uBn,1537277880,https://twitter.com/weatherchannel/status/1042045072903028736,87,57,
232,One researcher calculated # Florence dumped 10 trillion gallons of rain in the Carolinas. Here's some perspective on how much water that is: https://wxch.nl/2xjn0Sc pic.twitter.com/WwSlLPjK5v,1537275060,https://twitter.com/weatherchannel/status/1042033245527920643,132,94,https://pbs.twimg.com/media/DnXs0YYWwAExgRr.jpg
233,"If you're still sweating in September, our latest # fall outlook may have a big change in store in October. https://wxch.nl/2PHWTuX pic.twitter.com/ILZa5PHrgD",1537272420,https://twitter.com/weatherchannel/status/1042022172259041280,216,80,https://pbs.twimg.com/media/DnXeenbXgAELEFw.jpg
234,"It was a deadly day in Virginia as several tornadoes ripped through the state Monday, causing significant damage and killing one person: https://wxch.nl/2MHY9Mt pic.twitter.com/AMsTiBRD1e",1537242636,https://twitter.com/weatherchannel/status/1041897249167626240,251,221,
235,"After Florence, the # tropical Atlantic Basin has calmed down, but the # hurricane season is far from over: https://wxch.nl/2PGKOWP pic.twitter.com/xxIQpwF6Hg",1537234763,https://twitter.com/weatherchannel/status/1041864229912014850,202,86,https://pbs.twimg.com/media/DnVxyu-WsAAElLA.jpg
236,"Three television stations are running out of gas to power their generators in Wilmington, North Carolina, and are on the brink of going dark: https://wxch.nl/2QEyCHu pic.twitter.com/59yabMcMDu",1537231045,https://twitter.com/weatherchannel/status/1041848635393273857,259,198,https://pbs.twimg.com/media/DnVjZfVX0AU6a2p.jpg
237,"UPDATE: One person has died and another injured as tornadoes in the Richmond, Virginia, area cause significant damage:https://wxch.nl/2xhMmQo",1537220452,https://twitter.com/weatherchannel/status/1041804204610920454,80,80,
238,"BREAKING: # Florence's remnants spawn tornadoes in the mid-Atlantic. Damage has been reported near Richmond, Virginia. Frequent updates here: https://wxch.nl/2xhMmQo pic.twitter.com/GYj5QFlgIx",1537218919,https://twitter.com/weatherchannel/status/1041797771337052164,228,180,https://pbs.twimg.com/media/DnU1MrdX4AAKyyW.jpg
239,"The remnants of # Florence have moved north, but the flood risk remains in the Carolinas with more than one dozen rivers expected to reach record crests this week. Our LIVE coverage continues.pic.twitter.com/l5hRRqY69q",1537216205,https://twitter.com/weatherchannel/status/1041786388155441152,292,194,
240,"NEW: # Tornado watch issued for the District of Columbia, central Maryland and eastern Virginia until 10 p.m. EDT. This watch area includes Richmond, Virginia, and Washington D.C.pic.twitter.com/D2QxjbS61F",1537213627,https://twitter.com/weatherchannel/status/1041775575336148993,213,185,https://pbs.twimg.com/media/DnUhXVtW0AAdkTm.jpg
241,Where and when did you take this? Can we at http://Weather.com have permission to feature your post? Verify using the hashtag # yesweather. Terms:https://weather.com/en-US/twc/privacy-policy …,1537203915,https://twitter.com/weatherchannel/status/1041734840561946625,0,0,
242,"We'd love to feature this on our platforms! When and where did you take this? To give http://Weather.com permission, respond with # yesweather. View the terms here: https://weather.com/en-US/twc/privacy-policy …",1537203894,https://twitter.com/weatherchannel/status/1041734754444484610,0,0,
243,"We at http://Weather.com would like to feature your post. Where and when did you take this? If we have your permission, respond using the hashtag # yesweather. Full terms at https://weather.com/en-US/twc/privacy-policy ….",1537203822,https://twitter.com/weatherchannel/status/1041734453910024192,0,0,
244,"We'd love to feature this on our platforms! When and where did you take this? To give http://Weather.com permission, respond with # yesweather. View the terms here: https://weather.com/en-US/twc/privacy-policy …",1537203709,https://twitter.com/weatherchannel/status/1041733978733072384,0,0,
245,"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",1537203555,https://twitter.com/weatherchannel/status/1041733334118944768,0,0,
246,"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",1537203473,https://twitter.com/weatherchannel/status/1041732989594554368,0,0,
247,", would you be willing to let http://Weather.com feature your post? Where and when was this taken? Verify by responding with the hashtag # yesweather. Terms: https://weather.com/en-US/twc/privacy-policy …",1537203432,https://twitter.com/weatherchannel/status/1041732817628143618,0,0,
248,". @ mikebettes helps people stuck in a car that stalled out in flood waters from # Florence. This is why we tell you not to drive over flooded roads. Always remember to turn around, don't drown. Our LIVE coverage of the ongoing flood threat continues.pic.twitter.com/He4vctTvGn",1537201404,https://twitter.com/weatherchannel/status/1041724308584886275,570,155,
249,"Wilmington, North Carolina, has already had its wettest year on record with 3 months left in 2018: https://wxch.nl/2D2faBO # Florencepic.twitter.com/4sUkuxfOVv",1537199823,https://twitter.com/weatherchannel/status/1041717679646801920,60,37,
250,Millions in the Mid-Atlantic and Northeast are under Flash Flood Watches as the remnant moisture from # Florence heads north. The flood threat continues in the Carolinas with nearly 20 rivers expected to crest in major flood stage this week. Our LIVE coverage continues.pic.twitter.com/WwDa2E528L,1537199224,https://twitter.com/weatherchannel/status/1041715167199932418,73,65,https://pbs.twimg.com/media/DnTqDqTU4AIlAup.jpg
251,Update: New preliminary data indicates 13 different locations in NC have now topped the state's previous # tropical cyclone rain record. Four locations in SC have topped that state's previous record. (Kudos @ DRmetwatch) # Florence https://wxch.nl/2ple9Lv pic.twitter.com/3WzGOvMsON,1537195326,https://twitter.com/weatherchannel/status/1041698818474082304,124,98,https://pbs.twimg.com/media/DnTbdruWwAEbph8.jpg
252,", we'd love to feature your post on http://Weather.com ! Where and when did you take it? To let us know if we have your permission, respond using the hashtag # yesweather. https://weather.com/en-US/twc/privacy-policy …",1537193476,https://twitter.com/weatherchannel/status/1041691058843922434,1,1,
253,"We'd love to feature this on our platforms! When and where did you take this? To give http://Weather.com permission, respond with # yesweather. View the terms here: https://weather.com/en-US/twc/privacy-policy …",1537193466,https://twitter.com/weatherchannel/status/1041691015126634496,0,0,
254,Where and when did you take this? Can we at http://Weather.com have permission to feature your post? Verify using the hashtag # yesweather. Terms:https://weather.com/en-US/twc/privacy-policy …,1537190778,https://twitter.com/weatherchannel/status/1041679742884208640,2,0,
255,Four locations have set new river # flood levels from # Florence. Trailing rainbands continue in parts of NC/VA as the threat of additional # flooding rain spreads into the Northeast through Tuesday. https://wxch.nl/2QwJHtY pic.twitter.com/I1gilbfzLB,1537181284,https://twitter.com/weatherchannel/status/1041639919062605824,84,69,https://pbs.twimg.com/media/DnSl6sOWsAAXC79.jpg
256,# Florence has made travel extremely difficult. Please listen to your local officials to know when it's safe to travel again. Turn to The Weather Channel for the latest updates.pic.twitter.com/vQTH4L9pS0,1537156276,https://twitter.com/weatherchannel/status/1041535028067557376,451,251,
257,We're glad you liked our Storm Surge Immersive Mixed Reality explainer! You can switch to get The Weather Channel's hurricane coverage on @ comcast @ GetSpectrum @ directv @ dish,1537153951,https://twitter.com/weatherchannel/status/1041525277824888832,0,0,
258,You can switch to get The Weather Channel's hurricane coverage on @ comcast @ GetSpectrum @ directv @ dish,1537153867,https://twitter.com/weatherchannel/status/1041524925268455424,1,0,
259,You can switch to get The Weather Channel's # Florence coverage on @ comcast @ GetSpectrum @ directv @ dish,1537153781,https://twitter.com/weatherchannel/status/1041524565271347200,1,0,
260,NEW: # Tornado watch issued for southeastern North Carolina and far northeastern South Carolina until 5 a.m. EDT.pic.twitter.com/43S5O2XnNk,1537153318,https://twitter.com/weatherchannel/status/1041522624222961664,145,115,https://pbs.twimg.com/media/DnQ7TplW0AA0fPH.jpg
261,"At least two locations have set new record river crests, and now two dams are in danger in North Carolina as # Florence's prolific rainfall continues: https://wxch.nl/2NQ9rDg pic.twitter.com/X2XpkJ02Qo",1537149139,https://twitter.com/weatherchannel/status/1041505092799815683,143,121,https://pbs.twimg.com/media/DnQq6TrW4AEmcOG.jpg
262,These visuals only tell part of the story. # Florencepic.twitter.com/Gz0mqxIMVp,1537141671,https://twitter.com/weatherchannel/status/1041473770341498881,236,125,
263,NEW: # Florence has set preliminary # tropical cyclone state rain records in both North Carolina and South Carolina: https://wxch.nl/2QDO5rp pic.twitter.com/2r6AQxC7Py,1537136708,https://twitter.com/weatherchannel/status/1041452956212764674,196,153,https://pbs.twimg.com/media/DnP73xYW0AI5VGy.jpg
264,"The # Florence rainfall total in Marion, SC is quickly approaching the state record for tropical cyclone rainfall.pic.twitter.com/3yUMEdpJXH",1537132931,https://twitter.com/weatherchannel/status/1041437113370193921,80,47,https://pbs.twimg.com/media/DnPtflnU4AA2ZxT.jpg
265,"A flood disaster is under way in parts of the Carolinas. # Florence has dropped over 30"" of rain in some areas with more expected. The Weather Channel continues to bring you the latest all night long.pic.twitter.com/CCTlz5PZ2x",1537132303,https://twitter.com/weatherchannel/status/1041434480681082881,187,128,https://pbs.twimg.com/media/DnPq50dUYAA9Fvm.jpg
266,NEW: # Tornado watch issued for parts of southeastern North Carolina and northeastern South Carolina until 11 p.m. EDT.pic.twitter.com/COPSm7jvaC,1537129002,https://twitter.com/weatherchannel/status/1041420633878548481,110,97,https://pbs.twimg.com/media/DnPejBtW4AE2xbx.jpg
267,"NEW: Flash Flood Emergency issued for Mecklenburg County, NC until 7:30 p.m. Includes Charlotte metro. Water rescues have been reported on south side of the city.pic.twitter.com/MXe3xXnhdm",1537119593,https://twitter.com/weatherchannel/status/1041381171568037889,129,77,https://pbs.twimg.com/media/DnO6qBZW4AE6SCW.jpg
268,"We at http://Weather.com would like to feature your post. Where and when did you take this? If we have your permission, respond using the hashtag # yesweather. Full terms at https://weather.com/en-US/twc/privacy-policy ….",1537118687,https://twitter.com/weatherchannel/status/1041377371218239489,1,0,
269,"We've got the latest on heavy rain, storm surge and flooding as we continue to track # Florence.pic.twitter.com/x8IaK1DEbN",1537118448,https://twitter.com/weatherchannel/status/1041376367001182210,168,77,
270,"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",1537116799,https://twitter.com/weatherchannel/status/1041369451466244097,0,0,
271,", we'd love to feature your post on http://Weather.com ! Where and when did you take it? To let us know if we have your permission, respond using the hashtag # yesweather. https://weather.com/en-US/twc/privacy-policy …",1537112142,https://twitter.com/weatherchannel/status/1041349919251070976,7,3,
272,"Over 30"" of rain has fallen from # Florence with more on the way. The dangerous flood threat is ongoing for the Carolinas. Rivers will continue to rise into this week, with over 20 expected to crest in major flood stage. We are LIVE 24/7 with the latest updates.pic.twitter.com/QhqI7Lf5d7",1537109810,https://twitter.com/weatherchannel/status/1041340137270071298,124,106,https://pbs.twimg.com/media/DnOUyBOXsAATJKl.jpg
273,North Carolina's record heaviest rainfall total from a tropical cyclone has risen to nearly 34 inches (preliminary): https://wxch.nl/2NbtNqZ pic.twitter.com/HqGdXSEldc,1537107693,https://twitter.com/weatherchannel/status/1041331257173524480,192,133,https://pbs.twimg.com/media/DnONHNAU0AA4yZf.jpg
274,Death toll from # Typhoon # Mangkhut in the Philippines rises to at least 36: https://wxch.nl/2pclAV7 pic.twitter.com/52asUncJbh,1537104687,https://twitter.com/weatherchannel/status/1041318648156180485,53,56,https://pbs.twimg.com/media/DnOBs06VsAASmBj.jpg
275,# Florence has caused 10 deaths in North Carolina and forced portions of Interstate 95 to close: https://wxch.nl/2QtdrYC pic.twitter.com/4Fe7KKlqEw,1537102012,https://twitter.com/weatherchannel/status/1041307431211618304,157,107,https://pbs.twimg.com/media/DnN3e56VAAAyKue.jpg
276,"Numerous water rescues as the heavy rain and catastophic flood threat continues for the Carolinas, with widespread road closures in central and eastern North Carolina. Our LIVE 24/7 coverage continues with the latest on the flood threat.pic.twitter.com/eGh27zIIMb",1537100512,https://twitter.com/weatherchannel/status/1041301138161721345,106,67,https://pbs.twimg.com/media/DnNxmc2WsAE5q-W.jpg
277,Remnants of # Florence will bring a soaking rain and possible flooding to the Northeast early this week: https://wxch.nl/2NLcw7p pic.twitter.com/WxKtOrjR5J,1537098840,https://twitter.com/weatherchannel/status/1041294124794740736,85,66,https://pbs.twimg.com/media/DnNf6JZU0AAYGiE.jpg
278,"# Florence is now a tropical depression, but its siege of heavy rain and flooding continues today: https://wxch.nl/2D3jJeX pic.twitter.com/rDVMgQxQiJ",1537096782,https://twitter.com/weatherchannel/status/1041285494510968832,51,59,https://pbs.twimg.com/media/DnNjkUBVYAI_59O.jpg
279,NEW: # Tornado watch issued for southeast North Carolina and northeast South Carolina until 5 p.m. EDT.pic.twitter.com/WZwUY5EGth,1537095395,https://twitter.com/weatherchannel/status/1041279675413291013,51,51,https://pbs.twimg.com/media/DnNeWKxXcAEBJi3.jpg
280,Typhoon # Mangkhut has made landfall in China southwest of Hong Kong with strong winds and heavy rainfall: https://wxch.nl/2xgx9Pt pic.twitter.com/JIHftMZJAC,1537094760,https://twitter.com/weatherchannel/status/1041277012047011840,78,72,https://pbs.twimg.com/media/DnNXQdeU0AIx5uS.jpg
281,"We at http://Weather.com would like to feature your post. Where and when did you take this? If we have your permission, respond using the hashtag # yesweather. Full terms at https://weather.com/en-US/twc/privacy-policy ….",1537092623,https://twitter.com/weatherchannel/status/1041268051369512960,1,0,
282,5 a.m. EDT: # Florence has weakened to a tropical depression. High threat of # flooding continues.pic.twitter.com/iaosNHxPhg,1537088747,https://twitter.com/weatherchannel/status/1041251792464621569,126,91,https://pbs.twimg.com/media/DnNE_KSXsAAeGIs.jpg
283,"Additional rainfall amounts of up to 1 feet in spots as rain trains over the same area. By Sunday afternoon, # Florence will pick up in movement and head to the Northeast by early in the week.pic.twitter.com/dWw1r7ZrIP",1537078740,https://twitter.com/weatherchannel/status/1041209818386771968,95,64,https://pbs.twimg.com/media/DnMexpPXgAAjOvU.jpg
284,# Mangkhut (locally # OmpongPH) is now blamed for killing 28 people in the northern Philippines after making landfall there as a Category 5 equivalent super typhoon. The latest impacts in Luzon: https://wxch.nl/2pclAV7 (Photo: AP/Aaron Favila)pic.twitter.com/ygZl2ZJbj9,1537070254,https://twitter.com/weatherchannel/status/1041174225103544320,120,90,https://pbs.twimg.com/media/DnL-PlkU8AAX39b.jpg
285,"Life-threatening, catastrophic flash floods and prolonged significant river flooding are likely over portions of the Carolinas through early next week. Landslides are possible in the higher terrain of the Southern & Central Appalachians across Western NC & SW VA. # Florencepic.twitter.com/3SLTa7yAxJ",1537069684,https://twitter.com/weatherchannel/status/1041171837705703424,156,122,https://pbs.twimg.com/media/DnL77vLXsAIFILz.jpg
286,Our coverage continues as we track catastrophic flooding from # Florence.pic.twitter.com/qo7mIQaTe2,1537064788,https://twitter.com/weatherchannel/status/1041151299851636736,315,132,
287,Rainfall and flooding impacts from # Florence. Our live coverage continues throughout the storm.pic.twitter.com/BRXKN8sjn9,1537060058,https://twitter.com/weatherchannel/status/1041131461653479424,234,108,
288,Water continues to pose a significant threat from # Florence. The Weather Channel will continue to bring you the latest all weekend long.pic.twitter.com/p427Z635EU,1537046683,https://twitter.com/weatherchannel/status/1041075361205903360,231,115,
289,Center of # Florence continues its slow westward trek across eastern South Carolina. Heavy rains and catastrophic flooding continue across portions of North Carolina and South Carolina.pic.twitter.com/k2WqKV9pMb,1537045536,https://twitter.com/weatherchannel/status/1041070553321357312,155,86,https://pbs.twimg.com/media/DnKgEgEU8AElQUj.jpg
290,"NEW: # Tornado watch issued for southeastern North Carolina, including Wilmington, until 11 p.m. EDT. # Florencepic.twitter.com/i1LQd2xjyM",1537043989,https://twitter.com/weatherchannel/status/1041064063323856896,98,74,https://pbs.twimg.com/media/DnKaP4YW4AAPWjq.jpg
291,"# Florence sets a preliminary North Carolina state rain record, the third state to do so in 12 months: https://wxch.nl/2NgkGVZ pic.twitter.com/yZ67pTIjxA",1537041759,https://twitter.com/weatherchannel/status/1041054711519096832,163,97,https://pbs.twimg.com/media/DnKQ8exW0AAgYdS.jpg
292,"Footage of the destruction caused by # Florence continues to come in. If you're impacted by the storm, please stay safe and pay attention to your local officials. Stay with The Weather Channel for the latest on Florence.pic.twitter.com/qNnatQmhfO",1537035643,https://twitter.com/weatherchannel/status/1041029056974794752,241,123,
293,"# Florence continues to bring heavy rain to the Carolinas, watch our LIVE 24/7 coverage for the latest on the storm.pic.twitter.com/ko7BxTdeU8",1537034684,https://twitter.com/weatherchannel/status/1041025034591129601,123,52,https://pbs.twimg.com/media/DnJ2siEV4AA0OSm.jpg
294,"""We face walls of water."" # Florence kills 5 in North Carolina, forces new evacuations as # flood waters rise. https://wxch.nl/2NLXlLe pic.twitter.com/Ep9T4c3FRi",1537025965,https://twitter.com/weatherchannel/status/1040988465226244097,172,121,https://pbs.twimg.com/media/DnJVXmYVsAApdPt.jpg
295,11a ET Update: # Florence is crawling westward across eastern South Carolina. Heavy rains and catastrophic flooding continue across portions of the Carolinas. We are live 24/7 through the weekend to bring you the latest on the storm.pic.twitter.com/sYVPXJ4ei9,1537023790,https://twitter.com/weatherchannel/status/1040979342761840640,135,92,https://pbs.twimg.com/media/DnJNI1HVYAEu2tC.jpg
296,"The remnants of # Florence will bring rain, locally heavy in spots, to the Northeast early next week before finally exiting the U.S.: https://wxch.nl/2QxDTR1 pic.twitter.com/weNTksY2QZ",1537020840,https://twitter.com/weatherchannel/status/1040966969523138560,87,52,https://pbs.twimg.com/media/DnId1aXXsAAwpZ1.jpg
297,# Typhoon # Mangkhut is heading for southeast China after hammering the northern Philippines: https://wxch.nl/2Qf4J0g pic.twitter.com/e8LlO7Eyie,1537016760,https://twitter.com/weatherchannel/status/1040949856632799234,106,71,https://pbs.twimg.com/media/DnIe4F1X0AAXZs1.jpg
298,"An additional 1-2 FEET of rain remains possible in the Carolinas from Tropical Storm # Florence, along with a tornado threat. Power outages are approaching 1 Million. We are LIVE with you throughout the storm 24/7.pic.twitter.com/0HRUYOXYCs",1537014763,https://twitter.com/weatherchannel/status/1040941481228464128,381,223,
299,Coastal and inland flooding remain the greatest threats from Tropical Storm # Florence as it is barely moving across the Carolinas. More than 1 FOOT of rain is still possible through the weekend. Our crews are LIVE 24/7 with the latest updates and forecast.pic.twitter.com/aLaYfntGBE,1537014046,https://twitter.com/weatherchannel/status/1040938474516500480,159,127,https://pbs.twimg.com/media/DnImOtcXsAA0o1U.jpg
300,Flash # flood emergencies continue in parts of eastern North Carolina as # Florence moves slowly. Here's the latest on the storm: https://wxch.nl/2Qydq5H pic.twitter.com/Ve4BILWwCD,1537012140,https://twitter.com/weatherchannel/status/1040930480345047040,94,57,https://pbs.twimg.com/media/DnIgjkWW4AAmN16.jpg
301,"700,000+ power outages in the Carolinas and that number continues to climb as # Florence brings more strong wind and flooding rain. Our crews are LIVE 24/7 with you throughout the storm to bring you the latest conditions and forecast.pic.twitter.com/rCSJGrHK83",1537011000,https://twitter.com/weatherchannel/status/1040925696837660672,103,45,https://pbs.twimg.com/media/DnIVbfSWsAIX-lW.jpg
302,River # flooding by next week could rival flooding from Matthew and Floyd in parts of the Carolinas: https://wxch.nl/2CY34cD # Florencepic.twitter.com/AvZN3OOWV3,1537010816,https://twitter.com/weatherchannel/status/1040924924192415744,62,47,https://pbs.twimg.com/media/DnIbhrHWwAAtqs1.jpg
303,"# Florence remains a strong tropical storm bringing gusty wind & potentially catastrophic flooding to the Carolinas. Up to 18""+ of rain could still fall through the weekend as power outages continue to climb. @ kellycass, @ JenCarfagno and @ StephanieAbrams are LIVE now w/ the latestpic.twitter.com/B7Ch0fvqlU",1537007543,https://twitter.com/weatherchannel/status/1040911197774774272,117,74,https://pbs.twimg.com/media/DnIOOeyXoAEG8RZ.jpg
304,Rainfall will continue to be the big story as # Florence trudges ever so slowly to the west dumping additional rainfall amounts of 1-2 feet in spots! Flash Flooding will continue to be a big threat into early next week as torrential rain will continue over the same areas.pic.twitter.com/MR2K2wpVex,1536991433,https://twitter.com/weatherchannel/status/1040843628233588736,113,81,https://pbs.twimg.com/media/DnHRuj_XoAAArg2.jpg
305,Tropical Storm # Florence has weakened to a 60 mph storm. It is still an intense system that will continue to bring strong gusty winds across North and South Carolina.pic.twitter.com/NCnfQSsmBF,1536991362,https://twitter.com/weatherchannel/status/1040843329276137472,135,78,https://pbs.twimg.com/media/DnHRXR-XcAAfhg6.jpg
